,date,headline,keyword
0,2014.06.22. 오후 11:47,서울시 대형 장기전세주택 861채 매각 검토,"[('서울시', 'CITY'), (' ', 'O'), ('대형', 'O'), (' ', 'O'), ('장기전세주택', 'O'), (' ', 'O'), ('861채', 'QUANTITY'), (' ', 'O'), ('매각', 'O'), (' ', 'O'), ('검토', 'O')]"
1,2014.06.22. 오후 9:53,양주·김포한강신도시 푸르지오 순위내 마감,"[('양주', 'CITY'), ('·', 'O'), ('김포한강신도시', 'LOCATION'), (' ', 'O'), ('푸르지오', 'ARTIFACT'), (' ', 'O'), ('순위내', 'O'), (' ', 'O'), ('마감', 'O')]"
2,2014.06.22. 오후 9:53,강남구 개포시영 재건축 사업인가,"[('강남구', 'LOCATION'), (' ', 'O'), ('개포시영', 'TERM'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('사업인가', 'O')]"
3,2014.06.22. 오후 9:35,개포시영 최고 35층으로 재건축,"[('개포시영', 'ARTIFACT'), (' ', 'O'), ('최고', 'O'), (' ', 'O'), ('35층', 'QUANTITY'), ('으로', 'O'), (' ', 'O'), ('재건축', 'O')]"
4,2014.06.22. 오후 9:11,꿈에숲 SK뷰 등 9192가구 청약,"[('꿈에숲 SK뷰', 'ARTIFACT'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('9192가구', 'QUANTITY'), (' ', 'O'), ('청약', 'O')]"
5,2014.06.22. 오후 9:08,분양단신경기 광주 최초 역세권 아파트 ‘e편한세상 광주역’ 外,"[('분양단신경기', 'O'), (' ', 'O'), ('광주', 'CITY'), (' ', 'O'), ('최초', 'O'), (' ', 'O'), ('역세권', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('‘', 'O'), ('e편한세상 광주역', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('外', 'O')]"
6,2014.06.22. 오후 9:06,전세 시황 서울 전셋값 소폭 상승… 신도시·수도권은 보합세,"[('전세', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('전셋값', 'O'), (' ', 'O'), ('소폭', 'O'), (' ', 'O'), ('상승…', 'O'), (' ', 'O'), ('신도시·', 'O'), ('수도권', 'LOCATION'), ('은', 'O'), (' ', 'O'), ('보합세', 'O')]"
7,2014.06.22. 오후 9:06,매매 시황 부동산 규제완화 기대감… 매매시장 관망세 여전,"[('매매', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('규제완화', 'O'), (' ', 'O'), ('기대감…', 'O'), (' ', 'O'), ('매매시장', 'O'), (' ', 'O'), ('관망세', 'O'), (' ', 'O'), ('여전', 'O')]"
8,2014.06.22. 오후 7:49,부동산펀드 1200억대 세금폭탄 현실화 업계 초비상,"[('부동산펀드', 'CIVILIZATION'), (' ', 'O'), ('1200억대', 'QUANTITY'), (' ', 'O'), ('세금폭탄', 'O'), (' ', 'O'), ('현실화', 'O'), (' ', 'O'), ('업계', 'O'), (' ', 'O'), ('초비상', 'O')]"
9,2014.06.22. 오후 7:46,한토신 ‘창원 중앙 블루힐스’ 견본주택 관심 집중,"[('한토신', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('창원 중앙 블루힐스', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('관심', 'O'), (' ', 'O'), ('집중', 'O')]"
10,2014.06.22. 오후 7:41,㈜효성 ‘위례 효성해링턴 타워 THE FIRST’ 견본주택 성황,"[('㈜효성', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('위례 효성해링턴 타워 THE FIRST', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('성황', 'O')]"
11,2014.06.22. 오후 7:25,강남구 개포시영 사업시행인가…개포 재건축 가속도,"[('강남구', 'LOCATION'), (' ', 'O'), ('개포시영 사업', 'TERM'), ('시행인가…', 'O'), ('개포', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('가속도', 'O')]"
12,2014.06.22. 오후 7:09,개포시영아파트 재건축 인가,"[('개포시영아파트', 'ARTIFACT'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('인가', 'O')]"
13,2014.06.22. 오후 7:01,사무실 건물 통유리로 확 바꾸니 몸값 껑충,"[('사무실', 'O'), (' ', 'O'), ('건물', 'O'), (' ', 'O'), ('통유리로', 'O'), (' ', 'O'), ('확', 'O'), (' ', 'O'), ('바꾸니', 'O'), (' ', 'O'), ('몸값', 'O'), (' ', 'O'), ('껑충', 'O')]"
14,2014.06.22. 오후 6:46,국토부 녹색건축대전 공모,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('녹색건축대전', 'EVENT'), (' ', 'O'), ('공모', 'O')]"
15,2014.06.22. 오후 6:46,전매제한 풀린 판교 알파리움 전국 최고 프리미엄 기록하나,"[('전매제한', 'O'), (' ', 'O'), ('풀린', 'O'), (' ', 'O'), ('판교', 'LOCATION'), (' ', 'O'), ('알파리움', 'ARTIFACT'), (' ', 'O'), ('전국', 'O'), (' ', 'O'), ('최고', 'O'), (' ', 'O'), ('프리미엄', 'O'), (' ', 'O'), ('기록하나', 'O')]"
16,2014.06.22. 오후 6:46,기대감에 호가 뛰었지만 거래는 아직,"[('기대감에', 'O'), (' ', 'O'), ('호가', 'O'), (' ', 'O'), ('뛰었지만', 'O'), (' ', 'O'), ('거래는', 'O'), (' ', 'O'), ('아직', 'O')]"
17,2014.06.22. 오후 6:45,전세→월세 전환 속도 빨라진다,"[('전세→월세', 'O'), (' ', 'O'), ('전환', 'O'), (' ', 'O'), ('속도', 'O'), (' ', 'O'), ('빨라진다', 'O')]"
18,2014.06.22. 오후 6:32,현대엔지·LG상사 투르크서 50억弗 플랜트 수주,"[('현대엔지', 'ORGANIZATION'), ('·', 'O'), ('LG상사', 'ORGANIZATION'), (' ', 'O'), ('투르크', 'LOCATION'), ('서', 'O'), (' ', 'O'), ('50억弗', 'QUANTITY'), (' ', 'O'), ('플랜트', 'O'), (' ', 'O'), ('수주', 'O')]"
19,2014.06.22. 오후 6:30,아파트 주간 시세 서울 아파트값 12주 만에 하락세 멈춰,"[('아파트', 'O'), (' ', 'O'), ('주간', 'O'), (' ', 'O'), ('시세', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('12주 만', 'DATE'), ('에', 'O'), (' ', 'O'), ('하락세', 'O'), (' ', 'O'), ('멈춰', 'O')]"
20,2014.06.22. 오후 6:22,부동산 QA 소유권 이전 목적이었다면 피하세요,"[('부동산', 'O'), (' ', 'O'), ('Q', 'CIVILIZATION'), ('A', 'O'), (' ', 'O'), ('소유권', 'CIVILIZATION'), (' ', 'O'), ('이전', 'O'), (' ', 'O'), ('목적이었다면', 'O'), (' ', 'O'), ('피하세요', 'O')]"
21,2014.06.22. 오후 6:20,분양권 전매 유의할 점은,"[('분양권', 'O'), (' ', 'O'), ('전매', 'O'), (' ', 'O'), ('유의할', 'O'), (' ', 'O'), ('점은', 'O')]"
22,2014.06.22. 오후 6:19,지방 이어 수도권도 전매제한 폐지 수순… 강남권 재건축 주목,"[('지방', 'O'), (' ', 'O'), ('이어', 'O'), (' ', 'O'), ('수도권', 'LOCATION'), ('도', 'O'), (' ', 'O'), ('전매제한', 'O'), (' ', 'O'), ('폐지', 'O'), (' ', 'O'), ('수순…', 'O'), (' ', 'O'), ('강남권', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('주목', 'O')]"
23,2014.06.22. 오후 6:05,이번주 전국 8140가구 쏟아져,"[('이번주', 'DATE'), (' ', 'O'), ('전국', 'O'), (' ', 'O'), ('8140가구', 'QUANTITY'), (' ', 'O'), ('쏟아져', 'O')]"
24,2014.06.22. 오후 6:05,LH “불합리한 규제 개혁 앞장”,"[('LH', 'ORGANIZATION'), (' ', 'O'), ('“불합리한', 'O'), (' ', 'O'), ('규제', 'O'), (' ', 'O'), ('개혁', 'O'), (' ', 'O'), ('앞장”', 'O')]"
