,date,headline,keyword
0,2008.03.30. 오후 11:46,“총선 끝나면 공사 시작” 대운하 텔레마케팅 극성,"[('“', 'O'), ('총선', 'EVENT'), (' ', 'O'), ('끝나면', 'O'), (' ', 'O'), ('공사', 'O'), (' ', 'O'), ('시작”', 'O'), (' ', 'O'), ('대운하', 'O'), (' ', 'O'), ('텔레마케팅', 'O'), (' ', 'O'), ('극성', 'O')]"
1,2008.03.30. 오후 10:12,미분양 아파트 펀드 ‘첫 선’,"[('미분양', 'O'), (' ', 'O'), ('아파트 펀드', 'CIVILIZATION'), (' ', 'O'), ('‘첫', 'O'), (' ', 'O'), ('선’', 'O')]"
2,2008.03.30. 오후 9:35,내달 아파트 3만3385가구 분양,"[('내달', 'DATE'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('3만3385가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
3,2008.03.30. 오후 9:35,화성 동탄1새도시 31일 준공,"[('화성', 'LOCATION'), (' ', 'O'), ('동탄1새도시', 'LOCATION'), (' ', 'O'), ('31일', 'DATE'), (' ', 'O'), ('준공', 'O')]"
4,2008.03.30. 오후 9:26,한달새 강북 아파트 초강세,"[('한달새', 'DATE'), (' ', 'O'), ('강북', 'LOCATION'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('초강세', 'O')]"
5,2008.03.30. 오후 8:46,새 정부 한달 강북권 아파트값 ‘초강세’,"[('새', 'O'), (' ', 'O'), ('정부', 'ORGANIZATION'), (' ', 'O'), ('한달', 'DATE'), (' ', 'O'), ('강북권', 'LOCATION'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('‘초강세’', 'O')]"
6,2008.03.30. 오후 8:25,아파트 주민들 집값 올리기 과당 경쟁 ‘눈살’,"[('아파트', 'O'), (' ', 'O'), ('주민', 'CIVILIZATION'), ('들', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('올리기', 'O'), (' ', 'O'), ('과당', 'O'), (' ', 'O'), ('경쟁', 'O'), (' ', 'O'), ('‘눈살’', 'O')]"
7,2008.03.30. 오후 8:15,서초구 양재동에 시프트 687가구 공급,"[('서초구', 'LOCATION'), (' ', 'O'), ('양재동', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('시프트', 'O'), (' ', 'O'), ('687가구', 'QUANTITY'), (' ', 'O'), ('공급', 'O')]"
8,2008.03.30. 오후 7:43,부동산發 금융 위기 “우리도 안전지대 아니다”,"[('부동산發', 'O'), (' ', 'O'), ('금융', 'O'), (' ', 'O'), ('위기', 'O'), (' ', 'O'), ('“우리도', 'O'), (' ', 'O'), ('안전지대', 'O'), (' ', 'O'), ('아니다”', 'O')]"
9,2008.03.30. 오후 7:08,미분양아파트 펀드 나온다,"[('미분양아파트 펀드', 'CIVILIZATION'), (' ', 'O'), ('나온다', 'O')]"
10,2008.03.30. 오후 6:09,집세 통계청국민銀 통계 체감물가와 다른 이유는,"[('집세', 'O'), (' ', 'O'), ('통계청', 'ORGANIZATION'), ('국민銀', 'O'), (' ', 'O'), ('통계', 'O'), (' ', 'O'), ('체감물가와', 'O'), (' ', 'O'), ('다른', 'O'), (' ', 'O'), ('이유는', 'O')]"
11,2008.03.30. 오후 5:39,뉴타운 지분값 거품 꺼지나,"[('뉴타운', 'O'), (' ', 'O'), ('지분값', 'O'), (' ', 'O'), ('거품', 'O'), (' ', 'O'), ('꺼지나', 'O')]"
12,2008.03.30. 오후 5:31,남광토건 양촌지구 조성,"[('남광토건', 'ORGANIZATION'), (' ', 'O'), ('양촌지구', 'LOCATION'), (' ', 'O'), ('조성', 'O')]"
13,2008.03.30. 오후 5:31,동탄1신도시 1단계 사업준공,"[('동탄1신도시', 'LOCATION'), (' ', 'O'), ('1단계', 'QUANTITY'), (' ', 'O'), ('사업준공', 'O')]"
14,2008.03.30. 오후 5:31,4월 3만3천가구 분양 절반이상 수도권 몰려,"[('4월', 'DATE'), (' ', 'O'), ('3만3천가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('절반이상', 'QUANTITY'), (' ', 'O'), ('수도권', 'LOCATION'), (' ', 'O'), ('몰려', 'O')]"
15,2008.03.30. 오후 5:31,아파트 분양ㆍ시세도 온나라 부동산포털서,"[('아파트', 'O'), (' ', 'O'), ('분양ㆍ시세도', 'O'), (' ', 'O'), ('온나라', 'O'), (' ', 'O'), ('부동산포털서', 'O')]"
16,2008.03.30. 오후 5:31,양재동 역세권 장기전세 687가구,"[('양재동', 'LOCATION'), (' ', 'O'), ('역세권', 'O'), (' ', 'O'), ('장기전세', 'O'), (' ', 'O'), ('687가구', 'QUANTITY')]"
17,2008.03.30. 오후 5:31,이번주 7곳서 1831가구 선보여,"[('이번주', 'DATE'), (' ', 'O'), ('7곳', 'QUANTITY'), ('서', 'O'), (' ', 'O'), ('1831가구', 'QUANTITY'), (' ', 'O'), ('선보여', 'O')]"
18,2008.03.30. 오후 5:27,재개발 큰 돈 번다？..이젠 잊으세요！,"[('재개발', 'O'), (' ', 'O'), ('큰', 'O'), (' ', 'O'), ('돈', 'O'), (' ', 'O'), ('번다？..이젠', 'O'), (' ', 'O'), ('잊으세요！', 'O')]"
19,2008.03.30. 오후 5:27,노원 금강아미움 86가구,"[('노원', 'LOCATION'), (' ', 'O'), ('금강아미움', 'ARTIFACT'), (' ', 'O'), ('86가구', 'QUANTITY')]"
20,2008.03.30. 오후 5:27,강북 집값 상승세 언제까지？,"[('강북', 'LOCATION'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('상승세', 'O'), (' ', 'O'), ('언제까지？', 'O')]"
21,2008.03.30. 오후 5:24,노후 안정위한 ‘주택 재테크’ 4가지,"[('노후', 'O'), (' ', 'O'), ('안정위한', 'O'), (' ', 'O'), ('‘주택', 'O'), (' ', 'O'), ('재테크’', 'O'), (' ', 'O'), ('4가지', 'QUANTITY')]"
22,2008.03.30. 오후 4:53,강남권 재건축 단지 상반된 MB효과,"[('강남권', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('단지', 'O'), (' ', 'O'), ('상반된', 'O'), (' ', 'O'), ('MB', 'PERSON'), ('효과', 'O')]"
23,2008.03.30. 오후 4:34,부동산발 금융위기…한국도 안전지대 아니다,"[('부동산발', 'O'), (' ', 'O'), ('금융위기', 'EVENT'), ('…', 'O'), ('한국', 'COUNTRY'), ('도', 'O'), (' ', 'O'), ('안전지대', 'O'), (' ', 'O'), ('아니다', 'O')]"
24,2008.03.30. 오후 4:30,아파트 수익률 3월 수익률 결산,"[('아파트', 'O'), (' ', 'O'), ('수익률', 'O'), (' ', 'O'), ('3월', 'DATE'), (' ', 'O'), ('수익률', 'O'), (' ', 'O'), ('결산', 'O')]"
25,2008.03.30. 오후 4:06,국토부 부동산 포털 개편…시세등 쉽게 확인 가능,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('포털', 'O'), (' ', 'O'), ('개편…시세등', 'O'), (' ', 'O'), ('쉽게', 'O'), (' ', 'O'), ('확인', 'O'), (' ', 'O'), ('가능', 'O')]"
26,2008.03.30. 오후 3:57,동탄1신도시 1단계 개발 마무리,"[('동탄1신도시', 'LOCATION'), (' ', 'O'), ('1단계', 'QUANTITY'), (' ', 'O'), ('개발', 'O'), (' ', 'O'), ('마무리', 'O')]"
27,2008.03.30. 오후 3:57,미분양아파트 투자펀드 나온다,"[('미분양아파트 투자펀드', 'CIVILIZATION'), (' ', 'O'), ('나온다', 'O')]"
28,2008.03.30. 오후 3:57,吳서울시장 4차 뉴타운지정 안갯속 행보,"[('吳', 'O'), ('서울', 'CITY'), ('시장', 'CIVILIZATION'), (' ', 'O'), ('4차', 'QUANTITY'), (' ', 'O'), ('뉴타운지정', 'O'), (' ', 'O'), ('안갯속', 'O'), (' ', 'O'), ('행보', 'O')]"
29,2008.03.30. 오후 3:57,용인 신봉·성복 분양가 市업체 줄다리기 해결 국면,"[('용인', 'CITY'), (' ', 'O'), ('신봉', 'LOCATION'), ('·', 'O'), ('성복', 'LOCATION'), (' ', 'O'), ('분양가', 'O'), (' ', 'O'), ('市업체', 'O'), (' ', 'O'), ('줄다리기', 'O'), (' ', 'O'), ('해결', 'O'), (' ', 'O'), ('국면', 'O')]"
30,2008.03.30. 오후 3:57,분양 하이라이트 하월곡 대우 4월1일부터 청약,"[('분양', 'O'), (' ', 'O'), ('하이라이트', 'O'), (' ', 'O'), ('하월곡 대우', 'ORGANIZATION'), (' ', 'O'), ('4월1일부터', 'DATE'), (' ', 'O'), ('청약', 'O')]"
31,2008.03.30. 오후 3:18,地地玉選 입찰전 후순위 가처분내역 꼼꼼히 살펴야,"[('地地玉選', 'O'), (' ', 'O'), ('입찰전', 'O'), (' ', 'O'), ('후순위', 'O'), (' ', 'O'), ('가처분내역', 'O'), (' ', 'O'), ('꼼꼼히', 'O'), (' ', 'O'), ('살펴야', 'O')]"
32,2008.03.30. 오후 3:18,부동산 써브 추천 알짜물건 3월31일,"[('부동산', 'O'), (' ', 'O'), ('써브', 'O'), (' ', 'O'), ('추천', 'O'), (' ', 'O'), ('알짜물건', 'O'), (' ', 'O'), ('3월31일', 'DATE')]"
33,2008.03.30. 오후 3:18,전국 아파트 주간 시세 동향 강북 중소형 위주 상승세 지속,"[('전국', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('주간', 'O'), (' ', 'O'), ('시세', 'O'), (' ', 'O'), ('동향', 'O'), (' ', 'O'), ('강북', 'LOCATION'), (' ', 'O'), ('중소형', 'O'), (' ', 'O'), ('위주', 'O'), (' ', 'O'), ('상승세', 'O'), (' ', 'O'), ('지속', 'O')]"
34,2008.03.30. 오후 3:12,경매로 내집 마련 해볼까,"[('경매로', 'O'), (' ', 'O'), ('내집', 'O'), (' ', 'O'), ('마련', 'O'), (' ', 'O'), ('해볼까', 'O')]"
35,2008.03.30. 오후 3:12,알짜 경매물건 찾으려면,"[('알짜', 'O'), (' ', 'O'), ('경매물건', 'O'), (' ', 'O'), ('찾으려면', 'O')]"
36,2008.03.30. 오후 3:06,부동산 틈새시장 타운하우스,"[('부동산', 'O'), (' ', 'O'), ('틈새시장', 'O'), (' ', 'O'), ('타운하우스', 'O')]"
37,2008.03.30. 오후 3:06,서울 한복판에도 타운하우스 들어서네,"[('서울', 'CITY'), (' ', 'O'), ('한복판에도', 'O'), (' ', 'O'), ('타운하우스', 'O'), (' ', 'O'), ('들어서네', 'O')]"
38,2008.03.30. 오후 2:06,기업·신한·하나銀 청약·기금대출 시행,"[('기업·', 'O'), ('신한', 'ORGANIZATION'), ('·', 'O'), ('하나銀', 'ORGANIZATION'), (' ', 'O'), ('청약·기금대출', 'O'), (' ', 'O'), ('시행', 'O')]"
39,2008.03.30. 오후 1:49,동탄1신도시 1단계 사업 준공,"[('동탄1신도시', 'LOCATION'), (' ', 'O'), ('1단계', 'QUANTITY'), (' ', 'O'), ('사업', 'O'), (' ', 'O'), ('준공', 'O')]"
40,2008.03.30. 오후 1:42,1분기 공동주택 공급 2배 급증,"[('1분기', 'DATE'), (' ', 'O'), ('공동주택', 'O'), (' ', 'O'), ('공급', 'O'), (' ', 'O'), ('2배', 'QUANTITY'), (' ', 'O'), ('급증', 'O')]"
41,2008.03.30. 오후 1:42,온나라부동산 포털 분양·시세 한눈에,"[('온나라부동산', 'O'), (' ', 'O'), ('포털', 'O'), (' ', 'O'), ('분양·시세', 'O'), (' ', 'O'), ('한눈에', 'O')]"
42,2008.03.30. 오후 1:42,국토부 제주서 하천관리 심포지엄,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('제주', 'CITY'), ('서', 'O'), (' ', 'O'), ('하천', 'EVENT'), ('관리', 'O'), (' ', 'O'), ('심포', 'EVENT'), ('지엄', 'O')]"
43,2008.03.30. 오후 1:40,대운하 건설 총선이후 본격화 되나…재정지원 어떻게,"[('대운하', 'O'), (' ', 'O'), ('건설', 'O'), (' ', 'O'), ('총선이후', 'DATE'), (' ', 'O'), ('본격화', 'O'), (' ', 'O'), ('되나…재정지원', 'O'), (' ', 'O'), ('어떻게', 'O')]"
44,2008.03.30. 오후 1:40,강북 집값 많이 올랐다…강남의 13 만큼,"[('강북', 'LOCATION'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('많이', 'O'), (' ', 'O'), ('올랐다…', 'O'), ('강남', 'LOCATION'), ('의', 'O'), (' ', 'O'), ('13 만', 'QUANTITY'), ('큼', 'O')]"
45,2008.03.30. 오후 1:40,동탄1신도시 준공,"[('동탄1신도시', 'LOCATION'), (' ', 'O'), ('준공', 'O')]"
46,2008.03.30. 오전 11:16,서울 양재동 역세권에 장기전세 687세대 건립,"[('서울', 'CITY'), (' ', 'O'), ('양재동', 'LOCATION'), (' ', 'O'), ('역세권에', 'O'), (' ', 'O'), ('장기전세', 'O'), (' ', 'O'), ('687세대', 'QUANTITY'), (' ', 'O'), ('건립', 'O')]"
47,2008.03.30. 오전 11:15,한강에 국내 최초 인공섬 뜬다,"[('한강', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('국내', 'O'), (' ', 'O'), ('최초', 'O'), (' ', 'O'), ('인공섬', 'O'), (' ', 'O'), ('뜬다', 'O')]"
48,2008.03.30. 오전 11:15,양재동 역세권에 장기전세 687가구 건립,"[('양재동', 'LOCATION'), (' ', 'O'), ('역세권에', 'O'), (' ', 'O'), ('장기전세', 'O'), (' ', 'O'), ('687가구', 'QUANTITY'), (' ', 'O'), ('건립', 'O')]"
49,2008.03.30. 오전 11:15,서울 양재동에 장기전세 687가구 공급,"[('서울', 'CITY'), (' ', 'O'), ('양재동', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('장기전세', 'O'), (' ', 'O'), ('687가구', 'QUANTITY'), (' ', 'O'), ('공급', 'O')]"
50,2008.03.30. 오전 11:15,서울시제주도 관광 협력 MOU 체결,"[('서울시제주도', 'LOCATION'), (' ', 'O'), ('관광', 'O'), (' ', 'O'), ('협력 MOU', 'ORGANIZATION'), (' ', 'O'), ('체결', 'O')]"
