,date,cat,co,headline,text,url,week
698015,2017.07.09. 오후 9:13,부동산,경향신문,뉴타운 대형 건설 브랜드 단지 몰린 ‘강북’이 달아오른다,SUB TITLE START ㆍ하반기 서대문구 가재울뉴타운 등 8개 단지 3482가구 일반분양 ㆍ“실수요자 중심 시장 재편…6·19대책으로 청약률 다소 떨어질 듯” SUB TITLE END ‘DMC 롯데캐슬 더 퍼스트’ 38 대 1…올해 민간 분양 아파트 최고 청약률 롯데건설이 지난달 서울 은평구 수색증산뉴타운에서 첫 분양한 ‘DMC 롯데캐슬 더 퍼스트’는 1순위 청약 결과 일반분양 324가구 모집에 1만2305명이 몰려 평균 38 대 1의 경쟁률을 기록했다. 올해 서울 민간분양 아파트 중 가장 높은 청약률이다. 롯데건설 제공 한때 애물단지 취급을 받던 뉴타운 재정비촉진지구 이 주목받고 있다. 문재인 정부의 부동산 정책이 전면 철거식 개발 방식이 아니라 노후된 주거환경을 개선하는 도심재생에 초점이 맞춰지고 있기 때문이다. 뉴타운 내 신규 아파트 분양에는 청약자들이 몰리고 있다. 과거 서울의 대표적 미분양 지역으로 꼽히던 은평뉴타운은 기반시설이 갖춰지면서 지역 내에서 가장 집값이 비싼 곳으로 자리를 굳히고 있다. 왜 다시 뉴타운인가 뉴타운 사업은 이명박 전 대통령이 2002년 서울시장에 출마하면서 내건 공약에서 시작됐다. 당시 강남·북 균형 발전을 강조하며 주거환경이 열악한 지역에 주택 공급은 물론 도시기반시설을 정비하겠다는 목적으로 추진됐다. 그러다 보니 일반 재개발 지역보다 단지 규모가 크고 도로와 상하수도 공원 등 인프라가 잘 구축돼 있다. 서울의 경우 2007년 3차지구까지 총 35개 지구가 지정됐는데 1지구당 5 10개 구역이 포함돼 있었다. 그러나 과도한 추가부담금 등의 이유로 원주민 재정착률이 낮은 데다 무분별한 지정으로 집값이 급등하면서 뉴타운이 투기를 조장한다는 비판을 받았다. 그러다 2008년 글로벌 금융위기로 부동산 경기 침체까지 맞물리면서 사실상 동력을 잃었다. 이후 취임한 박원순 서울시장은 2012년 뉴타운 출구전략 뉴타운 지구 해제 을 꺼내들었다. 대신 소규모 도시재생사업을 벌여 왔다. 여기를 누르면 크게 보실 수 있습니다 시장의 분위기가 달라진 것은 최근 2 3년 사이의 일이다. 저금리 기조 등으로 부동산 시장이 활황을 맞은 영향이 컸다. 권일 부동산인포 리서치팀장은 “원래 정비사업은 분양시장이 좋지 않으면 사업 진전이 안된다. 분양이 잘 돼야 사업이익이 나고 조합원들도 추가부담금을 조금이라도 적게 내기 때문”이라고 설명했다. 그는 “분양시장이 호황을 누리면서 건설사들도 올해는 계획대로 뉴타운 사업을 진행할 것”이라고 전망했다. 도심의 새 아파트 선호 현상도 뉴타운 분양 열기를 뜨겁게 하고 있다. 새 아파트는 낡은 아파트에 비해 설계구조가 낫고 단지 내 녹지와 편의시설 등도 잘 갖춰져 있다는 게 대체적 평가다. 특히 서울은 주택 노후화가 심각하지만 주택을 공급할 수 있는 택지가 부족하다 보니 새 아파트로 갈아타려는 수요가 좀처럼 해소되지 않고 있다. 같은 지역이라도 아파트의 노후 정도에 따라 집값이 수억원까지 차이가 나는 것은 이런 이유에서다. 사정이 이렇다 보니 뉴타운 내 아파트는 지역 시세를 이끌고 있다. 부동산114에 따르면 지난달 기준으로 길음뉴타운 8단지 래미안 2010년 6월 입주 전용면적 59㎡ 아파트는 최고 5억3000만원에 거래됐다. 이는 2011년 12월 4억3000만원 보다 32.5% 오른 수준이다. 반면 인근에 위치한 성북구 돈암동 돈암힐스테이트 2007년 1월 입주 전용면적 59㎡는 같은 기간 23% 3억4000만원→4억2000만원 오르는 데 그쳤다. 박원갑 KB국민은행 부동산수석위원은 “뉴타운은 대부분 역세권이고 직주근접도와 교육 인프라 등이 좋은 대단지”라며 “소득 증가에 따른 새 아파트로의 교체수요까지 겹쳐 인기를 끌고 있다”고 말했다. 이어 “6·19 부동산대책으로 가수요가 줄어 청약경쟁률은 다소 떨어지겠지만 실수요자 중심의 시장으로 재편될 것”이라고 덧붙였다. 쏟아지는 뉴타운 물량 부동산업계에 따르면 올해 하반기에 서울 뉴타운에서 8개 단지 3482가구가 일반분양된다. 한동안 신규 아파트 공급이 뜸했던 강북 지역에 몰려있으며 대형 건설사가 분양하는 브랜드 단지가 많아 실수요자들의 관심이 높다. GS건설은 서대문구 남가좌동 가재울뉴타운 4구역에서 ‘DMC에코자이’를 분양한다. 총 1049가구 중 전용면적 59 118㎡ 552가구가 일반분양 몫이다. 가재울뉴타운 5구역에는 삼성물산이 513가구 총 997가구 를 일반분양할 예정이다. 영등포구 신길뉴타운에서는 GS건설과 현대건설이 아파트 공급을 준비하고 있다. GS건설은 이달 중 신길12구역에 ‘신길센트럴자이’를 분양한다. 전체 1008가구 중 481가구가 일반분양으로 공급되며 전용면적은 59㎡ 202가구 등 실수요층이 두꺼운 85㎡ 이하 가구가 전체의 99%를 차지한다. 다음달에는 현대건설이 신길8구역에서 전체 641가구 중 245가구를 일반분양한다. SK건설이 지난 5월 신길5구역에 선보인 ‘보라매SK뷰’는 평균 27.7 대 1의 청약경쟁률을 기록하며 대성공을 거뒀다. 노원구 상계동도 뉴타운으로 지정된 지 12년 만에 분양 시장에 나온다. 대우건설은 이달 노원구 상계동 4구역에 짓는 ‘상계역 센트럴 푸르지오’를 분양한다. 지하 3층 지상 28층 7개 동 총 810가구 가운데 444가구가 일반 분양된다. 상계동뉴타운의 첫번째 물량이다. 이어 롯데건설은 하반기에 상계뉴타운 6구역에 신규 아파트를 분양한다. 전체 924가구 중 일반분양이 428가구다. 상계뉴타운은 지하철 4호선 상계역과 당고개역 인근 47만3350㎡를 재개발하는 사업으로 5개 구역에 7614가구가 들어설 예정이다. 현대건설은 다음달에 서대문구 북아현뉴타운1 1구역에 ‘북아현 힐스테이트’를 분양한다. 총 1226가구 중 일반분양은 345가구다. 전용면적 42 114㎡로 구성된다. 이 밖에도 아현뉴타운 마포로6구역에는 SK건설이 ‘공덕리더스뷰’ 일반분양 255가구 총 472가구 를 분양한다. 올해 서울 민간분양 단지 중 최고 청약경쟁률도 뉴타운 단지에서 나왔다. 롯데건설이 은평구 수색·증산뉴타운에 분양한 ‘DMC 롯데캐슬 더 퍼스트’는 1순위 청약경쟁률이 평균 38 대 1 324가구 모집 을 기록했다. 권일 부동산인포 리서치팀장은 “뉴타운은 재개발 사업이다 보니 조합원 물량 비중이 높다”며 “가능하면 일반분양이 많은 단지를 선택해야 좋은 동이나 호수에 당첨될 확률이 높아진다”고 말했다. 이어 “6·19 부동산대책으로 서울 전 지역에서 전매가 금지됐기 때문에 입주 때 곤란한 일을 겪지 않기 위해서는 청약 신청 전부터 자금계획을 잘 짜야 한다”고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=032&aid=0002801394,601
698016,2017.07.09. 오후 9:13,부동산,경향신문,‘사천 KCC 스위첸’ 1738가구 이달 분양,KCC건설은 경남 사천시 정동면 예수리 산64번지 일대에 짓는 ‘사천 KCC 스위첸’을 이달 중 분양한다. 사천 KCC 스위첸은 지하 2층 지상 10 19층 28개동 총 1738가구 규모다. 전용면적은 59㎡ 435가구 74A㎡ 267가구 74B㎡ 276가구 81㎡ 15가구 84A㎡ 409가구 84B㎡ 276가구 102㎡ 60가구 등이다. KCC건설은 이 아파트 단지에 프리미엄 특화 시스템인 ‘스위첸 7’을 적용할 계획이다. 이에 따라 스마트키 하나로 공동 현관부터 세대 현관문까지 모두 열 수 있으며 고화질 폐쇄회로 CC TV는 물론 층간 욕실소음을 고려한 배수·배관 시스템이 적용된다. 또 환기 효과를 극대화시킨 맞통풍 구조의 특화평면으로 설계해 높은 수준의 생활편의를 제공할 예정이다. 여기에 단지 내 정원을 하버드·예일·다트머스·코넬 등 8개 세계 명문대학을 주제로 조성해 차별화된 조경을 선보인다. 예컨대 주 출입구 인근에 조성되는 더그린 광장은 다트머스대의 더그린 광장을 모티브로 가로수와 흰꽃의 조경이 대비를 이루게끔 만들 계획이다. 사천 KCC 스위첸 견본주택은 사천시외버스터미널 인근 경남 사천시 사천읍 선인리 318 26 에 마련된다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=032&aid=0002801390,601
698017,2017.07.09. 오후 9:11,부동산,경향신문,한화건설 기술혁신 등 공헌 30곳 선정 ‘우수 협력사 간담회’,한화건설이 지난 5일 서울 여의도 전경련회관 콘퍼런스센터에서 ‘2017년도 우수협력사 간담회’ 사진 를 개최했다. 지난해 건축·토목·플랜트·기계·전기·구매 부문에서 품질향상과 기술혁신에 공헌한 우수협력사들을 격려하기 위해 마련된 이날 행사에는 최광호 한화건설 대표이사를 비롯한 임직원들과 30여개 협력사 대표이사 등 70여명이 참석했다. 최우수 협력사에는 주 국영지앤엠 대자기업 주 윤창기공 주 서광전기통신공사 주 주 삼영기업 등 5개사가 선정됐다. 우수협력사에는 22개사가 선정돼 상패를 받았다. 또 2년 이내 신규 협력사에 수여하는 뉴파트너상에는 3개사를 선정했다. 한화건설은 이들 협력사에 운영자금 대여 및 입찰기회 확대 이행보증면제 등의 혜택을 제공할 예정이다. 최광호 대표이사는 “그룹의 경영철학인 ‘함께 멀리’ 정신을 바탕으로 2002년부터 매년 우수협력사 간담회를 개최하고 있다”며 “앞으로도 다양한 동반성장 프로그램들을 전개해 협력사들과 함께 신뢰에 기반을 둔 상생문화를 구축하기 위해 노력하겠다”고 말했다. 한화건설은 지난달 동반성장위원회가 발표한 동반성장지수 평가에서 ‘우수’ 등급을 획득했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=032&aid=0002801389,601
698018,2017.07.09. 오후 9:00,부동산,세계일보,주춤했던 시장 재개… 서울 아파트값 상승폭 확대,6·19대책 발표 뒤 주택시장을 관망하던 수요자들이 움직임을 보이며 7월 첫째 주 서울 아파트 매매가격 상승폭이 커졌다. 하지만 정부가 시장동향 파악 후 부동산 추가대책 가능성을 열어놨고 오는 8월 가계부채 종합대책 발표에 어떤 내용이 담길지에 따라 정책적 하방 압력이 적지 않아 추격 매수는 제한적으로 나타나며 가격 급등 가능성은 그리 크지 않다는 분석이다. 9일 부동산114에 따르면 7월 첫째 주 7일 기준 서울 매매가격은 0.20% 상승하며 전주 0.16% 대비 상승폭이 0.04%포인트 커졌다. 6·19 부동산 대책 전후로 일시 휴지기에 들어갔던 거래시장이 재개되면서 기존에 출시됐던 매물이 일부 거래됐다. 대책 발표 이후 매수세는 줄었지만 크게 떨어지지 않는 가격에 타이밍을 노리던 수요자들이 움직임을 보인 것이다. 재건축은 1주일 전 0.11%에서 0.28%로 상승률이 두 배 이상으로 커졌고 일반아파트 0.19% 역시 전주 0.17% 보다 상승폭이 확대됐다. 신도시는 서울과 인접한 1기 신도시 위주로 매매가격이 상승하며 금주 0.09%의 변동률을 나타냈다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=022&aid=0003190123,601
698019,2017.07.09. 오후 8:53,부동산,연합뉴스,검찰 일감청탁 뇌물 챙긴 아파트 재건축조합 이사 구속,설계업체 측 청탁·뇌물 전달한 홍보대행사 관계자도 구속 서울동부지검 전경. 연합뉴스 자료사진 서울 연합뉴스 이효석 기자 서울의 한 대형 아파트 재건축조합 임원이 재건축 사업 참여를 미끼로 업체 관계자로부터 수억원을 받아 챙긴 혐의로 구속됐다. 서울동부지검 형사1부 김동주 부장검사 는 특정범죄가중처벌법상 뇌물수수 혐의로 잠실의 모 아파트 재건축조합 이사 김모 71·여 씨를 구속했다고 9일 밝혔다. 검찰에 따르면 김씨는 중견 설계업체 이모 52 부사장으로부터 설계 일감을 달라 는 청탁과 함께 약 2억원을 건네받은 혐의를 받고 있다. 해당 재건축 사업에 참여하는 홍보대행업체 관계자 이모 45 씨도 이 같은 청탁과 금품을 전달한 혐의 특가법상 제3자 뇌물 취득 로 구속됐다. 이씨는 설계업체 측 청탁을 김 이사에게 전달하는 대가로 1억2천여만원을 챙긴 혐의 배임수재 도 받는다. 해당 설계업체는 재건축 사업에서 실제로 50억원 상당의 일감을 따냈던 것으로 전해졌다. 검찰은 구속된 김씨와 설계업체 관계자 등을 대상으로 금품 수수 경위와 사용처 여타 관련자들의 연루 여부 등을 조사할 방침이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=001&aid=0009394855,601
698020,2017.07.09. 오후 7:54,부동산,한국경제,기업 자율성 보장투명경영 유도…절충형 상법 개정안 발의된다,감사위원 분리 선출 의무화 대신 감사위원회 제도 선택권 부여 윤상직 의원 10일 개정안 발의 김병근 기자 기업의 자율성을 보장하면서 투명경영을 유도하는 내용의 상법 개정안이 국회에 제출된다. ‘감사위원 분리 선출 의무화’ ‘다중대표소송제 도입’ 등 기업들이 반발하는 내용이 다수 포함된 기존 개정안을 수정·보완한 절충안의 성격을 띠고 있다. 9일 국회에 따르면 윤상직 자유한국당 의원은 이런 내용을 담은 상법 일부 개정안을 10일 발의할 계획이다. 이 개정안은 기업이 ‘감사위원회 설치 집행위원 선임’ 또는 ‘감사위원회 없이 전문성 있는 상근감사만 선임’ 등 두 가지 가운데 하나를 선택할 수 있도록 하는 방안을 담았다. 윤 의원의 개정안은 ‘감사위원 분리 선출’ 의무 규정을 없앤 게 특징이다. 더불어민주당과 국민의당이 내놓은 기존 개정안은 대주주가 뽑은 이사 가운데 감사위원을 선임하지 못하도록 하는 ‘감사위원 분리 선출’을 의무화 자산 2조원 이상 상장회사 대상 하고 있다. 대주주 영향력이 감사에까지 미쳐 감사가 제대로 이뤄지기 힘들다는 이유에서다. 윤 의원은 “감사위원회를 설치하고 집행임원을 별도로 두면 이런 우려를 일정 부분 해결할 수 있을 것”이라고 설명했다. 이어 “회계 및 재무 전문 상근감사 1인을 반드시 두도록 하는 상근감사제도도 기업에 자율성을 보장하면서 전문성과 투명성을 확보하는 효과를 낼 것”이라고 덧붙였다. 감사위원 분리 선출 의무화 규정은 기업의 경영 자율성을 지나치게 침해할 가능성이 크다는 게 윤 의원의 판단이다. 기업들은 외국계 투기 자본 등에 의한 이사회 장악 등이 쉬워져 기업의 경영권 방어가 취약해지는 부작용이 있다고 반발했다. 윤 의원의 개정안은 전자투표제를 의무화하지 않고 기업이 전자투표나 서면투표 중 선택할 수 있도록 하는 방안도 담겼다. 다중대표소송제는 100% 완전 모자 母子 회사에 한해서만 허용하는 내용도 포함됐다. 다중대표소송제는 모회사 주주가 불법행위를 한 자회사 손자회사 포함 임원을 상대로 손해배상소송을 낼 수 있는 제도다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0003793389,601
698021,2017.07.09. 오후 7:39,부동산,파이낸셜뉴스,박지원 두산중공업 회장 에너지 테크포럼 개최,박지원 두산중공업 회장 사진 은 9일 서울 흑석동 중앙대에서 두산중공업 에너지 테크포럼 을 개최하고 4차산업을 접목한 에너지 산업 육성을 강조했다. 박 회장은 이번 포럼은 인더스트리 4.0 기술을 발전 플랜트에 접목한 성공 사례와 최신 기술 동향을 공유해 시장 경쟁력을 확보하기 위해 마련했다 고 밝혔다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0003840960,601
698022,2017.07.09. 오후 7:38,부동산,파이낸셜뉴스,부영그룹 파라과이에 디지털피아노 1000대 기증,이중근 부영그룹 회장 왼쪽 은 지난 7일 서울 세종대로 부영빌딩에서 엔리케 리에라 파라과이 교육과학부 장관과 디지털피아노 1000대를 기증하는 약정식을 갖고 기념촬영을 했다. 부영그룹이 남아메리카 중부 파라과이에 한국의 졸업식 노래 등이 담긴 디지털피아노 1000대를 기증한다. 이중근 부영그룹 회장은 지난 7일 서울 세종대로 부영빌딩에서 엔리케 리에라 파라과이 교육과학부 장관과 디지털피아노 1000대를 기증하는 약정식을 가졌다고 9일 밝혔다. 이날 행사에는 이 회장과 엔리케 리에라 파라과이 교육과학부 장관을 비롯해 라울 실베로 주한 파라과이 대사 토마스 아니발 자파티니 교육과학부 국제교류 국장 및 부영그룹 관계자들이 참석했다. 부영그룹이 기증하는 디지털피아노에는 파라과이 국가를 비롯해 우리나라 졸업식 노래 윤석중 작사 정순철 작곡 와 고향의 봄 아리랑 등이 현지어로 번안 저장됐다. 이 회장은 이번 행사가 양국 간 친선과 우호협력 관계가 한층 더 돈독해지는 계기가 되길 바란다 고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0003840957,601
698023,2017.07.09. 오후 7:36,부동산,한국경제,참여정부 주택수급 예측 실패…문재인 정부 반면교사 삼아야,현대경제연구원 보고서 설지연 기자 문재인 정부가 과거 노무현 정부 시절의 부동산 대책을 반면교사 삼아야 한다는 주장이 나왔다. 수급 예측 실패로 부동산 정책이 큰 효과를 보지 못했던 노무현 정부의 실수를 되풀이해서는 안 된다는 지적이다. 현대경제연구원은 9일 발표한 ‘참여정부 부동산 정책이 현재에 주는 시사점’ 보고서에서 “현 정부는 노무현 정부 시기 각종 대책에도 불구하고 부동산 가격 안정에 실패한 사례를 거울삼아 수요·공급 안정에 바탕을 둔 정책기조를 유지해야 한다”고 밝혔다. 노무현 정부 기간인 2003 2007년 연평균 전국 주택가격 상승률은 4.2%로 소비자물가 상승률 3%를 웃돌았다. 노무현 정부는 집권 초반 부동산 시장이 과열됐다고 판단하고 12차례나 강력한 규제 대책을 쏟아냈다. 2003년 종합부동산세 도입 다주택자 양도소득세 강화 담보인정비율 LTV 규제 강화 등을 골자로 하는 ‘10·29 대책’을 발표했다. 이 영향으로 2004년 주택가격 변동률은 2.1%로 떨어졌다. 하지만 2005년 주택가격 상승률은 4.0%로 다시 뛰었다. 정부는 당시 양도소득세 강화 보유세 및 취득·등록세 강화 실거래가 신고 의무화 등을 담은 ‘8·31 대책’을 발표했지만 부동산 가격은 잡히지 않았다. 2006년 LTV 총부채상환비율 DTI 강화 등 규제가 이어졌으나 부동산 가격 상승률은 11.6%로 집권 내 최고치를 기록했다. 노무현 정부가 부동산 가격 안정에 고전한 이유로는 수요 예측 실패가 꼽힌다. 보고서는 “외환위기 여파로 노무현 정부 시절까지 신규 아파트 공급이 위축됐다”며 “반면 당시 글로벌 경제 및 국내 경제 호조로 주택 수요는 증가했다”고 분석했다. 택지공급에서 인허가 및 착공부터 아파트 준공까지 6 7년가량의 시차가 발생하는 특성을 고려할 때 당시 공급 확대 정책이 필요했지만 정부는 수요 억제책만 내놨다는 얘기다. 김천구 연구위원은 “현재 전국적으론 집이 많지만 서울 강남권 등 일부 지역은 공급이 수요 대비 부족한 상황”이라며 “지역별 수급여건을 구분해 주택 공급 규모를 탄력적으로 적용해야 한다”고 제언했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0003793375,601
698024,2017.07.09. 오후 7:34,부동산,한국경제,평택·화성·구로 등 9000가구 공급,분양 캘린더 설지연 기자 9일 경기 화성시 e편한세상 신봉담 모델하우스에서 예비 청약자들이 입장하려고 줄을 서 있다. 삼호 제공 이번주 전국 15개 단지에서 8990가구 임대 포함 일반분양 기준 가 청약을 받는다. 모델하우스는 10곳에서 개장한다. 포스코건설은 오는 12일 경기 평택시 동삭지구에서 ‘지제역 더샵 센토피아’ 분양에 나선다. 총 1280가구 전용면적 59 84㎡ 중 일반분양은 330가구다. KTX 지제역이 차로 10분 거리고 인근에 간선급행버스 BRT 와 복합환승센터가 들어설 예정이다. 고덕신도시 삼성전자 반도체공장과 인접한 직주근접 단지다. 같은 날 삼호는 경기 화성시 봉담2지구에서 공공분양 아파트 ‘e편한세상 신봉담’ 898가구 을 내놓는다. 화성 지역 동서를 연결하는 비봉 매송 도시고속도로가 지난 1일 개통했다. 수인선 복선전철 봉담역 가칭 도 내년 개통 예정이다. 대우건설은 13일 경북 포항시 북구 침촌지구에 짓는 ‘로열파크 씨티 장성 푸르지오’를 분양한다. 총 1500가구 전용 74 144㎡ 규모다. KTX 포항역이 차로 10분 거리다. 영일만대로와 인접해 고속도로 접근성이 좋다. 조경 면적이 2만6000㎡에 달해 쾌적한 주거환경을 누릴 수 있다. 이날 KCC건설은 경남 사천시 정동면에서 ‘사천 KCC 스위첸’을 공급한다. 모두 1738가구 전용 59 102㎡ 로 이뤄졌다. 3번 국도 사천대로와 인접해 있다. 남해고속도로 대전 통영 간 고속도로 김해국제공항 삼천포항 KTX 진주역 등 광역교통망이 발달했다. 모델하우스 개장은 14일에 몰려 있다. 수도권에서는 서울 ‘구로 항동지구 중흥S 클래스’ 경기 ‘의정부 장암 더샵’ 등 두 곳이 단지를 공개한다. 지방에서는 강원 ‘원주 롯데캐슬 골드파크’ 5·6블록 부산 ‘e편한세상 오션테라스’ 1·2·3·4단지 전북 ‘부안 라온 프라이빗’ 제주 ‘해모로 루엔’ 등 8곳이 문을 연다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0003793373,601
